Model unknown

  Variables:
    Q : Size=23409, Index=Q_index
          (50, 16) :     0 :   0.0 :     1 : False : False : Binary
          (50, 17) :     0 :   0.0 :     1 : False : False : Binary
          (50, 18) :     0 :   0.0 :     1 : False : False : Binary
          (50, 19) :     0 :   0.0 :     1 : False : False : Binary
          (50, 20) :     0 :   0.0 :     1 : False : False : Binary
          (50, 21) :     0 :   0.0 :     1 : False : False : Binary
          (50, 22) :     0 :   0.0 :     1 : False : False : Binary
          (50, 23) :     0 :   0.0 :     1 : False : False : Binary
          (50, 24) :     0 :   0.0 :     1 : False : False : Binary
          (50, 25) :     0 :   0.0 :     1 : False : False : Binary
          (50, 26) :     0 :   0.0 :     1 : False : False : Binary
          (50, 27) :     0 :   0.0 :     1 : False : False : Binary
          (50, 28) :     0 :   0.0 :     1 : False : False : Binary
          (50, 29) :     0 :   0.0 :     1 : False : False : Binary
          (50, 30) :     0 :   0.0 :     1 : False : False : Binary
          (50, 31) :     0 :   0.0 :     1 : False : False : Binary
          (50, 32) :     0 :   0.0 :     1 : False : False : Binary
          (50, 33) :     0 :   0.0 :     1 : False : False : Binary
          (50, 34) :     0 :   0.0 :     1 : False : False : Binary
          (50, 35) :     0 :   0.0 :     1 : False : False : Binary
          (50, 36) :     0 :   0.0 :     1 : False : False : Binary
          (50, 37) :     0 :   0.0 :     1 : False : False : Binary
          (50, 38) :     0 :   0.0 :     1 : False : False : Binary
          (50, 39) :     0 :   0.0 :     1 : False : False : Binary
          (50, 40) :     0 :   0.0 :     1 : False : False : Binary
          (50, 41) :     0 :   0.0 :     1 : False : False : Binary
          (50, 42) :     0 :   0.0 :     1 : False : False : Binary
          (50, 43) :     0 :   0.0 :     1 : False : False : Binary
          (50, 44) :     0 :   0.0 :     1 : False : False : Binary
          (50, 45) :     0 :   0.0 :     1 : False : False : Binary
          (50, 46) :     0 :   0.0 :     1 : False : False : Binary
          (50, 47) :     0 :   0.0 :     1 : False : False : Binary
          (50, 48) :     0 :   0.0 :     1 : False : False : Binary
          (50, 49) :     0 :   0.0 :     1 : False : False : Binary
          (50, 50) :     0 :   0.0 :     1 : False : False : Binary
          (50, 51) :     0 :   0.0 :     1 : False : False : Binary
          (50, 52) :     0 :   0.0 :     1 : False : False : Binary
          (50, 53) :     0 :   0.0 :     1 : False : False : Binary
          (50, 54) :     0 :   0.0 :     1 : False : False : Binary
          (50, 55) :     0 :   0.0 :     1 : False : False : Binary
          (50, 56) :     0 :   0.0 :     1 : False : False : Binary
          (50, 57) :     0 :   0.0 :     1 : False : False : Binary
          (50, 58) :     0 :   0.0 :     1 : False : False : Binary
          (50, 59) :     0 :   0.0 :     1 : False : False : Binary
          (50, 60) :     0 :   0.0 :     1 : False : False : Binary
          (50, 61) :     0 :   0.0 :     1 : False : False : Binary
          (50, 62) :     0 :   0.0 :     1 : False : False : Binary
          (50, 63) :     0 :   0.0 :     1 : False : False : Binary
          (50, 64) :     0 :   0.0 :     1 : False : False : Binary
          (50, 65) :     0 :   0.0 :     1 : False : False : Binary
          (50, 66) :     0 :   0.0 :     1 : False : False : Binary
          (50, 67) :     0 :   0.0 :     1 : False : False : Binary
          (50, 68) :     0 :   0.0 :     1 : False : False : Binary
          (50, 69) :     0 :   0.0 :     1 : False : False : Binary
          (50, 70) :     0 :   0.0 :     1 : False : False : Binary
          (50, 71) :     0 :   0.0 :     1 : False : False : Binary
          (50, 72) :     0 :   0.0 :     1 : False : False : Binary
          (50, 73) :     0 :   0.0 :     1 : False : False : Binary
          (50, 74) :     0 :   0.0 :     1 : False : False : Binary
          (50, 75) :     0 :   0.0 :     1 : False : False : Binary
          (50, 76) :     0 :   0.0 :     1 : False : False : Binary
          (50, 77) :     0 :   0.0 :     1 : False : False : Binary
          (50, 78) :     0 :   0.0 :     1 : False : False : Binary
          (50, 79) :     0 :   0.0 :     1 : False : False : Binary
          (50, 80) :     0 :   0.0 :     1 : False : False : Binary
          (50, 81) :     0 :   0.0 :     1 : False : False : Binary
          (50, 82) :     0 :   0.0 :     1 : False : False : Binary
          (50, 83) :     0 :   0.0 :     1 : False : False : Binary
          (50, 84) :     0 :   0.0 :     1 : False : False : Binary
          (50, 85) :     0 :   0.0 :     1 : False : False : Binary
          (50, 86) :     0 :   0.0 :     1 : False : False : Binary
          (50, 87) :     0 :   0.0 :     1 : False : False : Binary
          (50, 88) :     0 :   0.0 :     1 : False : False : Binary
          (50, 89) :     0 :   0.0 :     1 : False : False : Binary
          (50, 90) :     0 :   0.0 :     1 : False : False : Binary
          (50, 91) :     0 :   0.0 :     1 : False : False : Binary
          (50, 92) :     0 :   0.0 :     1 : False : False : Binary
          (50, 93) :     0 :   0.0 :     1 : False : False : Binary
          (50, 94) :     0 :   0.0 :     1 : False : False : Binary
          (50, 95) :     0 :   0.0 :     1 : False : False : Binary
          (50, 96) :     0 :   0.0 :     1 : False : False : Binary
          (50, 97) :     0 :   0.0 :     1 : False : False : Binary
          (50, 98) :     0 :   0.0 :     1 : False : False : Binary
          (50, 99) :     0 :   0.0 :     1 : False : False : Binary
         (50, 100) :     0 :   0.0 :     1 : False : False : Binary
         (50, 101) :     0 :   0.0 :     1 : False : False : Binary
         (50, 102) :     0 :   0.0 :     1 : False : False : Binary
         (50, 103) :     0 :   0.0 :     1 : False : False : Binary
         (50, 104) :     0 :   0.0 :     1 : False : False : Binary
         (50, 105) :     0 :   0.0 :     1 : False : False : Binary
         (50, 106) :     0 :   0.0 :     1 : False : False : Binary
         (50, 107) :     0 :   0.0 :     1 : False : False : Binary
         (50, 108) :     0 :   0.0 :     1 : False : False : Binary
         (50, 109) :     0 :   0.0 :     1 : False : False : Binary
         (50, 110) :     0 :   0.0 :     1 : False : False : Binary
         (50, 111) :     0 :   0.0 :     1 : False : False : Binary
         (50, 112) :     0 :   0.0 :     1 : False : False : Binary
         (50, 113) :     0 :   0.0 :     1 : False : False : Binary
         (50, 114) :     0 :   0.0 :     1 : False : False : Binary
         (50, 115) :     0 :   0.0 :     1 : False : False : Binary
         (50, 116) :     0 :   0.0 :     1 : False : False : Binary
         (50, 117) :     0 :   0.0 :     1 : False : False : Binary
         (50, 118) :     0 :   0.0 :     1 : False : False : Binary
         (50, 119) :     0 :   0.0 :     1 : False : False : Binary
         (50, 120) :     0 :   0.0 :     1 : False : False : Binary
         (50, 121) :     0 :   0.0 :     1 : False : False : Binary
         (50, 122) :     0 :   0.0 :     1 : False : False : Binary
         (50, 123) :     0 :   0.0 :     1 : False : False : Binary
         (50, 124) :     0 :   0.0 :     1 : False : False : Binary
         (50, 125) :     0 :   0.0 :     1 : False : False : Binary
         (50, 126) :     0 :   0.0 :     1 : False : False : Binary
         (50, 127) :     0 :   0.0 :     1 : False : False : Binary
         (50, 128) :     0 :   0.0 :     1 : False : False : Binary
         (50, 129) :     0 :   0.0 :     1 : False : False : Binary
         (50, 130) :     0 :   0.0 :     1 : False : False : Binary
         (50, 131) :     0 :   0.0 :     1 : False : False : Binary
         (50, 132) :     0 :   0.0 :     1 : False : False : Binary
         (50, 133) :     0 :   0.0 :     1 : False : False : Binary
         (50, 134) :     0 :   0.0 :     1 : False : False : Binary
         (50, 135) :     0 :   0.0 :     1 : False : False : Binary
         (50, 136) :     0 :   0.0 :     1 : False : False : Binary
         (50, 137) :     0 :   0.0 :     1 : False : False : Binary
         (50, 138) :     0 :   0.0 :     1 : False : False : Binary
         (50, 139) :     0 :   0.0 :     1 : False : False : Binary
         (50, 140) :     0 :   0.0 :     1 : False : False : Binary
         (50, 141) :     0 :   0.0 :     1 : False : False : Binary
         (50, 142) :     0 :   0.0 :     1 : False : False : Binary
         (50, 143) :     0 :   0.0 :     1 : False : False : Binary
         (50, 144) :     0 :   0.0 :     1 : False : False : Binary
         (50, 145) :     0 :   0.0 :     1 : False : False : Binary
         (50, 146) :     0 :   0.0 :     1 : False : False : Binary
         (50, 147) :     0 :   0.0 :     1 : False : False : Binary
         (50, 148) :     0 :   0.0 :     1 : False : False : Binary
         (50, 149) :     0 :   0.0 :     1 : False : False : Binary
         (50, 150) :     0 :   0.0 :     1 : False : False : Binary
         (50, 151) :     0 :   0.0 :     1 : False : False : Binary
         (50, 152) :     0 :   0.0 :     1 : False : False : Binary
           (51, 0) :     0 :   0.0 :     1 : False : False : Binary
           (51, 1) :     0 :   0.0 :     1 : False : False : Binary
           (51, 2) :     0 :   0.0 :     1 : False : False : Binary
           (51, 3) :     0 :   0.0 :     1 : False : False : Binary
           (51, 4) :     0 :   0.0 :     1 : False : False : Binary
           (51, 5) :     0 :   0.0 :     1 : False : False : Binary
           (51, 6) :     0 :   0.0 :     1 : False : False : Binary
           (51, 7) :     0 :   0.0 :     1 : False : False : Binary
           (51, 8) :     0 :   0.0 :     1 : False : False : Binary
           (51, 9) :     0 :   0.0 :     1 : False : False : Binary
          (51, 10) :     0 :   0.0 :     1 : False : False : Binary
          (51, 11) :     0 :   0.0 :     1 : False : False : Binary
          (51, 12) :     0 :   0.0 :     1 : False : False : Binary
          (51, 13) :     0 :   0.0 :     1 : False : False : Binary
          (51, 14) :     0 :   0.0 :     1 : False : False : Binary
          (51, 15) :     0 :   0.0 :     1 : False : False : Binary
          (51, 16) :     0 :   0.0 :     1 : False : False : Binary
          (51, 17) :     0 :   0.0 :     1 : False : False : Binary
          (51, 18) :     0 :   0.0 :     1 : False : False : Binary
          (51, 19) :     0 :   0.0 :     1 : False : False : Binary
          (51, 20) :     0 :   0.0 :     1 : False : False : Binary
          (51, 21) :     0 :   0.0 :     1 : False : False : Binary
          (51, 22) :     0 :   0.0 :     1 : False : False : Binary
          (51, 23) :     0 :   0.0 :     1 : False : False : Binary
          (51, 24) :     0 :   0.0 :     1 : False : False : Binary
          (51, 25) :     0 :   0.0 :     1 : False : False : Binary
          (51, 26) :     0 :   0.0 :     1 : False : False : Binary
          (51, 27) :     0 :   0.0 :     1 : False : False : Binary
          (51, 28) :     0 :   0.0 :     1 : False : False : Binary
          (51, 29) :     0 :   0.0 :     1 : False : False : Binary
          (51, 30) :     0 :   0.0 :     1 : False : False : Binary
          (51, 31) :     0 :   0.0 :     1 : False : False : Binary
          (51, 32) :     0 :   0.0 :     1 : False : False : Binary
          (51, 33) :     0 :   0.0 :     1 : False : False : Binary
          (51, 34) :     0 :   0.0 :     1 : False : False : Binary
          (51, 35) :     0 :   0.0 :     1 : False : False : Binary
          (51, 36) :     0 :   0.0 :     1 : False : False : Binary
          (51, 37) :     0 :   0.0 :     1 : False : False : Binary
          (51, 38) :     0 :   0.0 :     1 : False : False : Binary
          (51, 39) :     0 :   0.0 :     1 : False : False : Binary
          (51, 40) :     0 :   0.0 :     1 : False : False : Binary
          (51, 41) :     0 :   0.0 :     1 : False : False : Binary
          (51, 42) :     0 :   0.0 :     1 : False : False : Binary
          (51, 43) :     0 :   0.0 :     1 : False : False : Binary
          (51, 44) :     0 :   0.0 :     1 : False : False : Binary
          (51, 45) :     0 :   0.0 :     1 : False : False : Binary
          (51, 46) :     0 :   0.0 :     1 : False : False : Binary
          (51, 47) :     0 :   0.0 :     1 : False : False : Binary
          (51, 48) :     0 :   0.0 :     1 : False : False : Binary
          (51, 49) :     0 :   0.0 :     1 : False : False : Binary
          (51, 50) :     0 :   0.0 :     1 : False : False : Binary
          (51, 51) :     0 :   0.0 :     1 : False : False : Binary
          (51, 52) :     0 :   0.0 :     1 : False : False : Binary
          (51, 53) :     0 :   0.0 :     1 : False : False : Binary
          (51, 54) :     0 :   0.0 :     1 : False : False : Binary
          (51, 55) :     0 :   0.0 :     1 : False : False : Binary
          (51, 56) :     0 :   0.0 :     1 : False : False : Binary
          (51, 57) :     0 :   0.0 :     1 : False : False : Binary
          (51, 58) :     0 :   0.0 :     1 : False : False : Binary
          (51, 59) :     0 :   0.0 :     1 : False : False : Binary
